Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Shazam Counts,spotify_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo_x,time_signature,track_genre,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,chroma_stft,tempo_y,beat_strength,harmonic_to_percussive_ratio,speech_to_music_ratio,tempogram,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,Spotify_Composite,YouTube_Composite,TikTok_Composite,Apple Music_Composite,SiriusXM_Composite,Deezer_Composite,Amazon_Composite,Pandora_Composite,Shazam_Composite,Spotify_Hit,YouTube_Hit,TikTok_Hit,Apple Music_Hit,SiriusXM_Hit,Deezer_Hit,Amazon_Hit,Pandora_Hit,Shazam_Hit
2021-02-05,USUG12105524,1056,46.8,861100951,153435,41139591,95899960,848696,35151,18345722,184453448,2623975,122.0,245294,305.0,64.0,3075152,47.0,20927702,4078,5566537,0VO8gYVDSwM1Qdd2GsMoYK,Swedish House Mafia;The Weeknd,Paradise Again,Moth To A Flame (with The Weeknd),83,234000,False,0.553,0.659,8,-7.295,1,0.0391,0.0027,0.0,0.105,0.105,120.146,4,house,2168.819577921333,2825.914751709773,4790.347955872469,0.0375384004098231,0.5008965,119.68085106,0.9853287,-0.3996742948081442,0.12845473,0.2372866101577878,-211.09868,149.27283,-17.346874,41.620747,-4.2853065,24.477034,1.4207116,6.1129103,6.474899,2.0252254,0.58087623,7.845596,5.35979,0.760240751316613,0.727341624505726,0.6743659990674791,0.7901503807472898,0.6457908523215485,0.778586523233048,0.7377898324209338,0.6905566423463123,0.9007419204660371,False,False,False,True,True,True,True,False,False
2017-02-22,USQX91700278,273,94.0,2596644721,278237,128709855,2822804239,15242846,350848,80813727,631258708,277516825,315.0,409911,0.0,420.0,1634441,108.0,588568899,197928,16040973,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers;Coldplay,Memories...Do Not Open,Something Just Like This,85,247160,False,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,4,house,2847.047481886973,3345.4910138659457,6289.80500615046,0.0489815703701605,0.4912737,102.27272727,0.97740555,-0.7946884355889775,0.21738067,0.223394724994309,-132.36743,135.86998,-12.348887,44.24229,-11.854543,19.713936,-4.913533,8.192883,-6.235799,7.8933597,-0.67365277,-1.0540638,4.1607413,0.9136972768049176,0.9195138146629669,0.758712995163613,0.8768907650441916,0.0,0.9191143810907074,0.8940968857223975,0.9037439973850355,0.9621186595631999,True,True,False,True,False,True,True,True,True
2016-01-01,USQX91600011,432,74.1,1888829482,206507,80884955,2813990127,18577555,1564955,439675389,6097870496,366325473,4.0,126648,72.0,101.0,784557,55.0,768352230,344561,0,1i1fxkWeaMmKEB4T7zqbzK,The Chainsmokers;Daya,Don't Let Me Down,Don't Let Me Down,80,208373,False,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,4,house,2232.546897008385,2666.3623071256275,4582.319225387942,0.0432236350483337,0.46341792,106.13207547,1.0482887,-0.7750718261841126,0.21688452,0.2228835425814386,-153.14287,155.27843,-30.543106,32.261524,-1.0645647,17.733871,-10.977274,11.065756,3.6936018,-2.2864904,4.8951383,-2.5943887,-2.7069755,0.8557105937278547,0.9295576689998233,0.8404850443449696,0.5341510040822022,0.4840915981846977,0.7779979709973333,0.7671685197887215,0.9291291316137267,0.0,True,True,True,False,False,True,True,True,False
2015-01-01,GBAHS1800094,3160,24.5,1531490541,115663,31287443,391667255,3102373,3435149,75681966,892595513,0,93.0,64453,104.0,43.0,424600,39.0,47969112,52873,5500764,2BgEsaKNfHUdlh97KmvFyo,Anne-Marie,Speak Your Mind (Deluxe),2002,82,186986,False,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,4,house,3784.440854108603,3887.62132378968,8348.141773857738,0.0731195531754463,0.45163706,127.84090909,1.2444649,0.6864350936492722,0.31181875,0.1739089873083575,-96.48033,112.70492,-23.51895,44.37187,-15.984532,35.209824,-14.447155,16.728352,0.25829312,-0.24144487,3.250652,4.654159,-2.391509,0.7804533343775303,0.34496223707115636,0.8116230093553305,0.7231589679334962,0.5251053260610581,0.6892277289326451,0.703042220386655,0.7981795548790445,0.9000526240576604,False,False,True,False,False,False,False,False,False
2015-12-04,NOG841549010,653,59.4,1943842010,221874,62851374,439888055,5232880,11253946,269640001,4682512450,23770197,103.0,107625,4.0,107.0,1092635,49.0,122793202,262131,26821494,698ItKASDavgwZ3WjaWjtz,Alan Walker,Different World,Faded,80,212106,False,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,4,house,3070.730505792744,3460.0910770161145,6797.981451087501,0.0586234569979703,0.39020976,90.72580645,0.9679955,0.2989435648892013,0.23733278,0.2324422429679029,-120.91895,146.39542,-24.736294,43.48499,-21.925842,29.310389,-16.16675,20.100937,-1.9713619,5.5057387,4.945073,-0.97953564,3.766767,0.8524663024252361,0.8230046817677128,0.8738649907289621,0.7487089477368352,0.18159252683687602,0.7922581711982757,0.7455698604823349,0.8755891076635794,0.9919296621440534,True,False,True,False,False,True,True,True,True
2018-05-11,NOG841803010,3815,21.9,339954855,61901,8272313,669877400,6308434,411372,16903913,215231253,199672186,14.0,7518,0.0,6.0,77388,9.0,11727727,11943,2570303,1jLsirPDkUS2g4gnkYua58,Alan Walker;Julie Bergan;K-391;SEUNGRI,Ignite,Ignite,71,210288,False,0.681,0.864,8,-4.3,0,0.116,0.0208,3.98e-06,0.192,0.479,90.008,4,house,3396.943993025831,3323.3263958219814,7106.775425344326,0.0734792190404136,0.42895526,90.72580645,1.0818202,0.3358804418382833,0.23108965,0.1921414885189519,-123.64387,114.70669,-35.12528,43.98789,-22.7521,28.652903,-11.173882,13.238309,-1.2889711,8.46148,4.08715,4.726332,3.2267227,0.5816640863909709,0.8877631551784917,0.7286950523779933,0.5136087990743781,0.0,0.4849146349078125,0.43883638827026494,0.7133506757665091,0.8559289652564365,False,False,False,False,False,False,False,False,False
2017-08-18,NLYK91700007,2334,29.6,86943003,17950,3630498,10003352,110419,10476200,356589615,5311932536,0,2.0,109,0.0,5.0,5172,0.0,55083,0,1866241,1oIdcFtf58sZbS7QyZQJ2P,Deep Chills;IVIE,Run Free,Run Free,67,170562,False,0.727,0.69,7,-4.559,1,0.0345,0.202,3.27e-06,0.414,0.699,100.002,4,house,3134.624907685676,3628.118346712433,6965.128103940258,0.0586479408885313,0.44276023,100.44642857,1.172045,-0.7017266615400983,0.25211546,0.1699308026416066,-108.46064,137.394,-22.59293,44.417534,-15.779454,21.1322,-20.54074,8.385022,-10.110298,-0.7076534,1.2197385,-4.7456546,-4.1233244,0.38720131363266963,0.27424207768086545,0.8775114636485231,0.24671053359026734,0.0,0.3949680744497351,0.0,0.26305606427785466,0.8373660065744651,False,False,True,False,False,False,False,False,False
2018-12-14,NOG841813040,870,51.8,403860053,45516,8731552,1057546150,7402999,7210674,89296676,1297576376,3130304,6.0,1552,0.0,1.0,310,9.0,26619723,65704,1793716,0lks2Kt9veMOFEAPN0fsqN,Alan Walker;K-391;Emelie Hollow,Different World,Lily,74,195840,False,0.423,0.634,6,-5.877,0,0.0578,0.196,0.0,0.189,0.467,150.978,4,house,3269.3731519816306,3762.404645099929,7715.943039849884,0.0552903348137129,0.31208962,100.44642857,1.0322175,-0.5226495471751973,0.20404863,0.1778954616889484,-161.85806,109.58978,-4.892982,30.229952,-24.9112,25.212883,-18.156256,11.026265,-7.556025,2.0944953,-6.786801,0.29672512,-5.292697,0.5844293797656472,0.7783123772274707,0.8343763418332701,0.4022568370707744,0.0,0.22188860506814642,0.43883638827026494,0.7914202668908819,0.8350674064671906,False,False,True,False,False,False,False,False,False
2016-01-01,NOG841617010,1667,35.7,738909649,98916,19195265,1695861663,15412305,883818,33329265,388592360,469953995,43.0,36750,83.0,36.0,430870,16.0,33223993,57730,6332168,3LlmKSHR3Rs0Y3KHQLAYDk,Alan Walker,Different World,Alone,74,160426,False,0.673,0.914,10,-3.962,1,0.0496,0.229,0.000478,0.186,0.183,97.021,4,house,3573.773630004498,4047.4986573647216,8228.536039162529,0.0664069836339659,0.40366143,96.98275862,1.0890142,-0.6118021907879952,0.27185336,0.2120597980509318,-81.19617,130.40443,-16.849283,33.395836,-21.108818,26.655678,-16.035442,20.884539,-7.3393784,7.1076474,-0.2664029,6.957024,-5.924239,0.6947266795543685,0.9299831107306921,0.7613456518673288,0.6480942159234085,0.4999280880840941,0.6749452791744646,0.539965760608685,0.7923351552714474,0.9082152692128371,False,True,False,False,False,False,False,False,False
2018-07-27,NOG841806010,2173,30.8,596469106,81058,16282307,919443352,9060446,155324,14285955,127865814,254564290,32.0,19066,0.0,16.0,125289,11.0,35950795,54690,2538154,6SRWhUJcD2YKahCwHavz3X,Alan Walker;Au/Ra;Tomine Harket,Different World,Darkside,75,211680,False,0.43,0.606,4,-5.115,0,0.0431,0.131,0.0,0.173,0.123,169.988,4,house,3064.05136117254,3307.816060463682,6356.492978309232,0.0655536533648498,0.39465496,85.22727273,0.9466772,-0.2664397463083506,0.21155928,0.2336160537766319,-143.4761,133.90492,-23.244267,29.861357,-15.473034,20.267,-12.167046,8.779722,-4.9209895,4.198149,-0.95532554,5.213756,-3.2806997,0.6639878191411602,0.9014901610735943,0.6991184221252463,0.6039013631375391,0.0,0.5738754385785598,0.4735840003045438,0.7923855707980809,0.8551990400829841,False,False,False,False,False,False,False,False,False
2018-08-03,USSM11806660,626,60.9,2134271997,330314,97027433,271517371,2036075,1159868,262664925,2562546341,8490,286.0,79741,107.0,70.0,834774,115.0,307942023,300265,10345810,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,ASTROWORLD,SICKO MODE,83,312820,True,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,4,house,3309.4583237959514,3317.1552046580728,6729.04057166367,0.0643459619201927,0.5106346,156.25,1.4275994,-1.2363909236091448,0.25649056,0.1449001053212967,-142.55348,118.46939,-12.618585,37.98529,-10.308184,26.660938,-0.4862854,6.972145,-1.8633871,6.7609057,1.3759601,5.993347,2.5562327,0.8956664288274525,0.5876203161244091,0.816921761756969,0.811754374796671,0.5282838399335543,0.7490268180926639,0.9059592877280344,0.9023897195075377,0.9366855975919821,True,False,True,True,False,False,True,True,True
2019-10-04,USSM11904276,443,73.2,1625149693,304394,58905241,925241514,9308268,164816,74049746,713021988,179905608,211.0,83260,192.0,67.0,491690,58.0,184172216,79322,4613459,3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,82,175720,True,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4,house,2183.744994720132,2892.877609806864,4963.3945093879765,0.0307008635734488,0.54853255,152.02702703,1.0575178,-0.8693181696042259,0.24846093,0.2238129018483605,-161.47816,145.81418,-9.105859,42.62676,-6.171784,26.957537,4.026844,3.7433066,4.265406,2.5601017,3.57013,4.318997,4.6553783,0.8529066111748103,0.892244290668108,0.7425075897280524,0.7912978116026659,0.5937881803203794,0.7303248392178135,0.7771143009501718,0.8444714517452122,0.88985137729176,True,False,False,True,False,False,True,False,False
2017-08-11,USRC11701901,741,56.3,1592440653,188349,52573571,783959373,6101966,1101293,107580637,807230686,243663431,142.0,29628,218.0,66.0,494840,51.0,334480164,109497,8572710,7vGuf3Y35N4wmASOKLUVVU,Marshmello;Khalid,Silence,Silence,81,180822,False,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,4,house,2747.686535238084,3266.643260154329,5608.17959606052,0.0528148584695261,0.45119703,140.625,1.0161474,-0.6178851143747109,0.29660884,0.2239393875513266,-100.940735,143.21315,-20.98862,24.005411,-7.8404107,22.134846,-14.611192,13.158651,1.0476731,3.0464623,-13.33393,4.0584536,0.37781355,0.8239765448003646,0.8941996358426313,0.7903434092192133,0.7260140507461638,0.6080477818759119,0.7292494977208744,0.7530447095803936,0.8698771047601165,0.9257833119361969,True,False,False,False,False,False,True,True,False
2016-09-16,USSM11607555,549,65.5,2396737761,381756,90317118,1334796210,12947143,1025273,181634476,1545294272,202525787,210.0,38443,51.0,82.0,2173347,30.0,350431346,278196,8025643,6gBFPUFcJLzWGx4lenP6h2,Travis Scott,Birds In The Trap Sing McKnight,goosebumps,84,243836,True,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,4,house,2461.2739143745043,2904.9343569727644,5339.626394356956,0.0462793225065616,0.48066103,130.81395349,1.2414523,-0.5653477908623548,0.2990983,0.1545272984093958,-121.949326,149.15521,-13.673761,40.69158,-14.357827,26.54299,-2.9431238,-3.3640683,0.3336686,-1.0208493,4.2471027,-1.1762239,1.3522847,0.9095091914257634,0.9025539956778685,0.803383484619039,0.7635071618160555,0.44581796257077727,0.7894620234824239,0.6544637793268568,0.902893141451666,0.9219592241499082,True,False,True,False,False,True,False,True,False
2016-04-29,GBARL1600460,373,79.8,1746790923,204049,117171040,3084719501,13411706,2176881,17649503,137718139,276177209,356.0,119588,81.0,173.0,1609545,86.0,595393905,143591,13444054,0azC730Exh71aQlOt9Zj3y,Calvin Harris;Rihanna,This Is What You Came For,This Is What You Came For,81,222160,False,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,4,house,3207.200443381859,3698.026302989928,7180.152471669492,0.0602107813475952,0.42180637,125.0,1.1159737,-1.024816286943259,0.25501135,0.1583452344584812,-99.99071,133.38278,-20.183825,35.87612,-20.513065,23.699451,-15.054199,14.704097,-6.329743,1.8624921,-3.0554125,-0.9331558,-5.799323,0.8628537166566296,0.9185868194200429,0.760351627168177,0.8419937797450006,0.4972091666221252,0.8437227462683201,0.8511316237997981,0.8930443574151242,0.9518768031849719,True,True,False,True,False,True,True,True,True
2022-06-10,USRC12202117,1219,42.9,401066217,70661,51920160,54641192,657641,420,8253,172191,2605082758,79.0,196397,2585.0,51.0,1008113,59.0,68018763,12536,2292241,10xV5l9nhLvFpR8mqzs0bL,Marshmello;Khalid,Numb,Numb,87,155588,False,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,4,house,2423.334208498908,2965.996892296112,4936.600005939855,0.0467859684720996,0.5174132,119.68085106,1.1979076,-0.3887315333808681,0.28319907,0.1466898956462695,-136.97635,146.05486,-13.46582,31.310217,-12.341578,28.321512,3.1573415,11.431066,3.642653,-1.5629792,-3.4008968,0.7990502,4.0011826,0.6761405955108293,0.9108569758227154,0.3933358720510316,0.7510245027385438,0.8866014741075043,0.7279680151915605,0.7803174725166137,0.757366196687618,0.8492892870312325,False,False,False,False,True,False,True,False,False
2021-04-28,USUG12102313,810,53.9,844630935,94185,54080564,269892715,2020373,71293,17326017,182430905,993825483,147.0,380249,940.0,21.0,620249,27.0,139703215,15853,7138195,4qu63nuBpdn0qHUHuObEj1,Marshmello;Jonas Brothers,Leave Before You Love Me,Leave Before You Love Me (with Jonas Brothers),85,154983,False,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,4,house,2998.331471803994,3360.8204968211576,6696.198120999381,0.0565459194757037,0.49228334,119.68085106,1.1391618,0.2988456893893493,0.2565265,0.170648396011241,-100.54083,137.63133,-23.168543,54.277866,-13.415154,29.743916,-7.73895,10.428537,1.880976,3.806048,5.0766435,2.2464168,5.868736,0.7465768344193059,0.9109802830375542,0.688885876250855,0.8191533352043683,0.7725390934436759,0.6411947235444903,0.6350656037305263,0.7827387580042694,0.9151636627926794,False,False,False,True,True,False,False,False,False
2020-01-17,USUG12001567,3829,21.8,664972754,67417,29811087,148754253,2371235,154068,36829248,275420611,152714215,139.0,123485,251.0,40.0,340692,34.0,50964881,14871,3200345,3Z8FwOEN59mRMxDCtb8N0A,Marshmello;Halsey,Be Kind (with Halsey),Be Kind (with Halsey),77,172761,False,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.995,4,house,3749.2275807445553,4160.810706641001,8673.250704453067,0.0704483441984633,0.4644779,93.75,1.1402535,-0.546932622748248,0.23812306,0.216281234220067,-110.45367,122.19566,-16.298603,37.603664,-11.644565,35.990402,-23.37045,23.422356,-5.344695,5.1984606,2.2674737,0.08930789,-1.0434184,0.6861787722156286,0.8559953518823256,0.7205701413349651,0.7751719977294705,0.6238842717753083,0.6769813619140507,0.6775932438262062,0.7562527741462204,0.8686427381014734,False,False,False,True,True,False,False,False,False
2018-01-23,USUM71800463,1432,38.9,1503269550,135666,65498300,377475040,3036719,150455,11239779,92310567,229524109,207.0,266988,229.0,188.0,371956,91.0,337132853,193321,8500939,09IStsImFySgyp0pIQdqAc,Zedd;Maren Morris;Grey,The Middle,The Middle,80,184732,False,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,4,house,3406.3400819200688,3689.4249363739714,7349.8408489502,0.0692537523859101,0.3587309,106.13207547,1.1949372,-1.042141205776505,0.16981545,0.191909160931795,-150.83409,122.19346,-25.730894,40.673687,-18.428877,20.118385,-16.703615,16.645306,-6.8884144,2.0299146,6.5522366,0.16555451,-2.1845925,0.8110592099366211,0.8780522131910153,0.6914056949333269,0.8313012488255292,0.6135772962830153,0.8091138589326392,0.8617815574814341,0.889511257072925,0.9252957607614054,True,False,False,True,False,True,True,True,False
2019-11-26,QZJRC1945204,517,67.9,912461674,160875,50549340,200055211,2666083,7407429,285084510,3076620938,19649172,210.0,270224,389.0,124.0,834608,50.0,135049021,49762,8738165,62aP9fBQKYKxi7PDXwcUAS,Surf Mesa;Emilee,ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),77,176546,False,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4,house,2064.7907416400303,2623.972124218371,4400.429977465536,0.0356808632412071,0.44722018,112.5,1.0298975,-0.9254815783045246,0.24975428,0.1727304419859225,-172.80003,148.04272,-19.061497,43.49069,0.6985262,2.2976723,-4.4356894,2.9751918,1.7877373,-4.451396,3.607551,-2.884138,-5.5416794,0.7699088873071762,0.8030405267313989,0.8605697453174015,0.8327687906951079,0.6731590286689113,0.797004927851383,0.7493439287968386,0.8210475546126416,0.9268918972022211,False,False,True,True,True,True,True,False,True
2015-01-01,NLM5S1600025,2815,26.4,1254883107,131909,46601399,995579933,7131931,121770,12363862,113741661,221491507,133.0,23357,43.0,82.0,710034,40.0,125737150,32167,6308966,3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix;Dua Lipa,Scared to Be Lonely,Scared to Be Lonely,78,220883,False,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,4,house,3185.88458231351,3728.6565233989977,7311.883166527662,0.054117589672528,0.4082164,137.19512195,1.041663,-0.79398090765689,0.20942225,0.2272323179229097,-145.56888,122.24354,-9.893583,42.27759,-10.682599,24.881771,-14.620354,11.178582,-0.30941072,-1.9054685,3.1933947,8.593728,-3.6787891,0.7826529492716245,0.8954266697241503,0.6905141002924287,0.7128480354950959,0.426969286820045,0.7576755515683427,0.7077482427434771,0.8044023963372222,0.9080023892145558,False,False,False,False,False,False,False,False,False
2020-06-12,TCAEW2040509,1999,32.3,495274429,128838,28968321,78671735,609580,94400,23269837,354473655,92853363,120.0,80857,178.0,54.0,274741,10.0,143877755,33339,2916022,20McUFi8KCIVdNDLrkTDuZ,HVME,Goosebumps,Goosebumps,75,163208,True,0.767,0.659,1,-7.429,1,0.0444,0.325,0.0,0.13,0.439,124.946,4,house,2938.099659377422,3616.773790149709,6772.505335415713,0.0501931852329593,0.57149595,125.0,1.150997,-9.267056884653456,0.27179667,0.1998418056088575,-128.72635,131.26779,0.19710055,53.1009,-13.774369,34.213978,-6.0339036,9.442087,1.9751364,6.648865,-2.9792056,0.99525577,4.4770293,0.6919210307184019,0.8205728436796459,0.7067256114562008,0.7495436655767168,0.5852916032875779,0.6957885112335995,0.45700100472590865,0.8088739849913191,0.863247302875304,False,False,False,False,False,False,False,False,False
2019-05-04,RUB421901499,417,75.2,1927961994,323997,86092004,320969468,3572454,399114,47716560,525749281,319370580,387.0,368034,0.0,285.0,2691423,51.0,273518696,155662,28977015,24Yi9hE78yPEbZ4kxyoXAI,SAINt JHN;Imanbek,Roses (Imanbek Remix),Roses - Imanbek Remix,81,176840,True,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,4,house,2484.749850513214,3037.1792410445228,5296.610319028798,0.0469854062754878,0.49072012,122.2826087,1.2663429,-1.3239231030599714,0.23516363,0.1469002736746963,-155.36479,147.32492,-21.165157,33.214813,-17.446564,27.095835,-7.4431643,4.541863,-8.232523,3.0927353,10.041137,-8.583434,2.741636,0.8814641862034405,0.8878014977724018,0.7523491726810908,0.8879653852171503,0.0,0.9004866882390675,0.7530447095803936,0.8770614738285081,0.9964123745189761,True,False,False,True,False,True,True,True,True
2017-01-13,USQX91603031,3243,24.2,1188567787,125952,35637449,96234317,684919,1173367,58227763,388633141,367951,99.0,47278,91.0,55.0,634007,20.0,251208489,114412,4914487,72jbDTw1piOOj770jWNeaG,The Chainsmokers,Memories...Do Not Open,Paris,74,221506,False,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,4,house,2975.0429299531684,3561.8879951017884,6688.259690238672,0.0524710008463663,0.5185286,100.44642857,1.031123,-0.7039881020819563,0.21147995,0.1946125855161029,-157.73524,126.378,-0.8580767,42.189777,-9.386387,28.195894,-15.080862,10.740034,-1.9928168,2.376787,-1.3761115,5.6065373,1.4799864,0.7640065987483431,0.6703422142932535,0.7749670641828601,0.7166446821468935,0.5101924138760953,0.7210772568095284,0.5802379398022901,0.8644801944432038,0.8935169946844839,False,False,False,False,False,False,False,False,False
2017-05-24,GBUM71701735,3218,24.3,1346174222,180267,66781268,68221936,484565,115781,8359988,87048066,0,157.0,99714,0.0,92.0,550941,48.0,34196542,17254,9094363,6h5PAsRni4IRlxWr6uDPTP,Axwell /\ Ingrosso,More Than You Know,More Than You Know,80,203000,False,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,4,house,3305.760367713196,3541.236409592292,7087.421956295526,0.0693416281867846,0.43230215,122.2826087,1.1355479,0.8212783657867743,0.2941153,0.2170980904023858,-80.58057,137.89758,-36.355793,34.751522,-15.9716015,32.770325,-14.167349,7.047433,-10.73559,3.8558378,-2.746877,1.6001699,0.08023157,0.816785097255257,0.30805693201014334,0.6810589389836206,0.7763590757960924,0.0,0.7601178539220428,0.7417195432282726,0.7517214230400581,0.9292089254793666,True,False,False,True,False,False,True,False,True
2022-02-18,NLZ542200165,1047,46.9,547114702,110008,103107258,152539885,1025216,81866,45025550,367187204,675951120,85.0,125928,0.0,73.0,1992797,42.0,0,0,3826486,7fZBQnc0zXwVybgCIrQQil,Imanbek;BYOR,Belly Dancer,Belly Dancer,87,151475,False,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-06,0.167,0.422,121.985,4,house,2791.3567737640183,3034.240158188509,5820.955290359443,0.0509950738343202,0.5155768,122.2826087,1.3098493,-0.3606467766786705,0.22616291,0.1345780933809517,-146.54803,134.04266,-32.407604,45.96365,-7.907689,18.862581,-4.503506,3.6613631,-1.7835627,-1.0126263,-2.2658336,0.048742026,-1.895654,0.7447416389944822,0.8873802946944548,0.7128404081163687,0.7404899993245049,0.0,0.7772611259467225,0.7168253973999534,0.0,0.8790051530942488,False,False,False,False,False,True,False,False,False
2021-05-07,ITV952100014,1582,36.8,551090518,146088,68848253,159774916,1105668,391,24033,361365,31798902,47.0,6513,0.0,37.0,851965,25.0,8469326,3654,3084343,2USlegnFJLrVLpoVfPimKB,Gabry Ponte;LUM!X;Prezioso,Thunder,Thunder,80,160000,False,0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-05,0.344,0.403,101.216,3,house,3551.9130090262547,3945.829806025288,8272.273515098994,0.0642055178092293,0.5046253,133.92857143,1.2332526,-2.097893901192484,0.29778346,0.2004601348741709,-84.20711,129.4029,-17.0535,51.065105,-23.320204,31.315014,-17.71416,22.985676,-6.647015,7.057196,7.4954815,4.0302734,3.3188574,0.7398960269164869,0.8039426359690406,0.41472828755537106,0.5929579063071381,0.0,0.6965781606708005,0.6209417935221986,0.6650038969936732,0.8665016921129103,False,False,False,False,False,False,False,False,False
2017-09-15,NOG841713010,1395,39.7,428110164,67602,15209777,1517036583,14141233,2369610,157496340,1924971468,342164180,25.0,8689,0.0,18.0,173266,18.0,24331598,26516,3283494,2DGa7iaidT5s0qnINlwMjJ,Alan Walker,The Spectre,The Spectre,72,193787,False,0.654,0.711,1,-7.437,0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,4,house,3474.4965568833422,3715.973259455165,7577.971473082691,0.0680391653226327,0.42450052,127.84090909,1.0114748,1.4159511785745458,0.26303893,0.2089565319137286,-96.23281,116.54556,-28.806887,36.391476,-21.806114,23.268661,-7.8144674,11.461417,-2.6267154,13.136972,-3.3641272,8.861494,1.7562903,0.6254815179790457,0.9192208363470942,0.8223153740806783,0.5586832132420039,0.0,0.5925226501358503,0.5611636117297351,0.7582173862142589,0.8701301920706651,False,True,True,False,False,False,False,False,False
2017-02-23,USUM71700736,1949,32.6,1224136357,115858,34379868,545665182,3985831,284610,21865997,137040499,84724507,198.0,114985,318.0,62.0,801546,29.0,365285435,150299,8721927,6uBhi9gBXWjanegOb2Phh0,Zedd;Alessia Cara,Stay,Stay,76,210090,False,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,4,house,3546.3401019048906,3790.132606905792,7790.2879748027935,0.0790686636829246,0.398131,102.27272727,1.2140658,-0.8878782292753228,0.23103988,0.1905743866354563,-114.733246,123.64252,-21.752663,40.35934,-14.551559,29.776014,-20.928743,14.1579485,-5.955215,2.3399618,3.828998,-4.2790976,0.20191002,0.7625300596137947,0.8567738404220048,0.7188089819441661,0.798169780629911,0.650485248274554,0.7377314657054875,0.6482145564584187,0.882833685110282,0.9267840320560328,False,False,False,True,True,False,False,True,True
2016-05-13,CA6D21600147,776,55.0,561103984,80971,18764148,3130843590,32799797,524156,50668664,462245126,454361203,48.0,3744,2.0,16.0,66450,17.0,43619580,201447,3223632,3MEYFivt6bilQ9q9mFWZ4g,Marshmello,Alone,Alone,73,273802,False,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,4,house,3165.34697350172,3565.8005220751447,7005.836701402415,0.0489028603732469,0.47583064,140.625,1.0895334,0.4918587111263094,0.33576915,0.1767697779057188,-88.43753,137.41377,-17.701195,37.6982,-3.8816433,21.522512,-9.7381315,16.306202,-7.3436184,10.097779,-5.228158,11.285357,1.1692809,0.6627388368943009,0.9432415170584371,0.757581370710934,0.5747946149289388,0.12395618369121408,0.5558565513563394,0.5508592524345025,0.8416422470566775,0.8690631803834209,False,True,False,False,False,False,False,False,False
